"","NUID","SATREAD","SATMATH","ACTCUM","CARNIGIE","AVGSALMALE","AVGSALWOM","AVGSALTOT","HOUSE","HDEM","HREP","SENATE","SDEM","SREP","PERNWHT","STUFACR","TUITINS","FEEINS","TUITOUT","FEEOUT","FOOTBALL","TUITPER","SLCTVTY","APPEAL","RSRCHPSTU","BINGEDRK","HEALTHINS","MENTALHLTH","PHYSHLTH","RETPCNT"
"880",6062,590,610,27,19,9769,7879,8884,0.819,-0.74,0.977,0.82,-0.915,0.95,0.215279415,12,31990,200,31990,200,0.3,0.605055995,0.727421555,0.266316579,0,17,14.8,13.6,13.7,76
"881",6601,710,760,33,15,11700,8656,10401,0.819,-0.74,0.977,0.82,-0.915,0.95,0.512108844,11,42766,392,42766,392,0.3,0.200940705,0.383104035,0.153975498,32730.01116,15.2,23.3,17.2,18.4,93
"882",1837,650,650,29,22,7422,6370,7032,0.819,-0.74,0.977,0.82,-0.915,0.95,0.14434365,13,26220,200,26220,200,0,0.605330532,0.744921745,0.35181046,0,0,0,0,0,88
"883",7063,450,460,18,22,6722,6037,6438,0.819,-0.74,0.977,0.82,-0.915,0.95,0.976169844,12,3926,2320,11608,2320,0.4,0.127010676,0.377187079,0.180642284,736.6243501,0,0,0,0,51
"884",3823,440,490,22,9,6657,6599,6612,0.819,-0.74,0.977,0.82,-0.915,0.95,0.194285714,10,17550,2481,17550,2481,0,0,0.756756757,0.642857143,0,15.9,17.3,14.7,14.9,0
"885",3422,620,560,26,30,5813,5218,5575,0.819,-0.74,0.977,0.82,-0.915,0.95,0.24567474,9,35270,2295,35270,2295,0,0.450440743,0.66993007,0.290187891,0,15.2,23.3,17.2,18.4,81
"886",383,0,0,0,30,8224,6921,7656,0.819,-0.74,0.977,0.82,-0.915,0.95,0.873913043,7,44200,1827,44200,1827,0,0.474805326,0.438864629,0.298507463,0,15.2,23.3,17.2,18.4,93
"887",568,610,590,25,30,6327,6228,6286,0.819,-0.74,0.977,0.82,-0.915,0.95,0.319105691,12,28872,1518,28872,1518,0,0.811162014,0.886363636,0.509401709,0,17,14.8,13.6,13.7,80
"888",5868,610,640,29,16,9178,7475,8506,0.819,-0.74,0.977,0.82,-0.915,0.95,0.287526915,15,37230,0,37230,0,0.727,0.386744671,0.590127238,0.216909563,6645.109197,13.6,20.5,17,17.9,91
"889",994,520,520,24,22,5956,5594,5797,0.819,-0.74,0.977,0.82,-0.915,0.95,0.224413146,11,29256,660,29256,660,0.3,0.590614358,0.646918013,0.215541166,0,0,0,0,0,53
"890",7962,560,480,25,18,6977,6077,6537,0.819,-0.74,0.977,0.82,-0.915,0.95,0.213430066,16,29716,924,29716,924,0.455,0.666824244,0.719705341,0.31678608,0,0,0,0,0,80
"891",4115,550,560,25,20,6131,6257,6190,0.819,-0.74,0.977,0.82,-0.915,0.95,0.237872589,13,26900,580,26900,580,0.8,0.384400549,0.750618812,0.305028854,678.5341905,0,0,0,0,68
"892",395,530,560,25,21,5586,5341,5440,0.819,-0.74,0.977,0.82,-0.915,0.95,0.284122563,11,28800,1225,28800,1225,0.5,0.497277597,0.620786517,0.208144796,0,0,0,0,0,69
"893",586,590,610,27,18,8827,7786,8367,0.819,-0.74,0.977,0.82,-0.915,0.95,0.200766651,13,34600,1200,34600,1200,0.846,0.439988325,0.82907307,0.24883214,1443.07954,0,0,0,0,85
"894",5592,730,690,32,21,9084,7686,8416,0.819,-0.74,0.977,0.82,-0.915,0.95,0.239537445,10,45500,1830,45500,1830,0.1,0.399037073,0.250640543,0.27059531,359.0699339,0,0,0,0,94
"895",6834,0,0,0,26,7359,6744,6912,0.819,-0.74,0.977,0.82,-0.915,0.95,0.150832517,8,10440,0,10440,0,0,0,0.983050847,0.896551724,0,0,0,0,0,63
"896",3405,535,540,23,20,6737,6242,6453,0.819,-0.74,0.977,0.82,-0.915,0.95,0.186186186,14,26962,1392,26962,1392,0.364,0.491156169,0.693602694,0.300970874,0,0,0,0,0,67
"897",5270,0,0,22,20,6114,6242,6199,0.819,-0.74,0.977,0.82,-0.915,0.95,0.267130435,11,18153,150,18153,150,0,0.718585419,0.645507813,0.243570348,0,0,0,0,0,59
"898",1856,570,570,25,19,6598,6092,6337,0.819,-0.74,0.977,0.82,-0.915,0.95,0.14523975,12,25560,856,25560,856,0.091,0.646370346,0.717407687,0.329831933,17.94301598,15.6,19.2,16.5,16.5,70
"899",7130,0,620,27,22,6873,6292,6618,0.819,-0.74,0.977,0.82,-0.915,0.95,0.298677885,10,32215,925,32215,925,0.2,0.444141332,0.694572748,0.148379052,0,0,0,0,0,74
"900",8114,0,0,0,26,5995,6274,6240,0.819,-0.74,0.977,0.82,-0.915,0.95,0.186046512,6,11100,900,11100,900,0,0.6045673,0.57037037,0.545454545,0,17.4,18.3,15.7,15.9,57
"901",5807,650,680,30,16,9484,7622,8677,0.819,-0.74,0.977,0.82,-0.915,0.95,0.208116596,17,11673,2614,27777,2614,0.167,0.436915897,0.658353425,0.218766885,811.0425459,0,0,0,0,90
"902",7087,0,0,24,26,8057,6887,6971,0.819,-0.74,0.977,0.82,-0.915,0.95,0.145802651,12,17413,914,17413,914,0,0.791354129,0.738888889,0.62406015,0,17,14.8,13.6,13.7,88
"903",4441,550,580,25,22,7908,7418,7690,0.819,-0.74,0.977,0.82,-0.915,0.95,0.20343461,13,27670,320,27670,320,0.933,0.455293355,0.735468565,0.341397849,0,0,0,0,0,78
"904",4783,560,550,24,19,7102,6245,6572,0.819,-0.74,0.977,0.82,-0.915,0.95,0.238217026,11,25850,1000,25850,1000,0.8,0.69794599,0.876237624,0.33559322,0,15.9,17.3,14.7,14.9,67
"905",2591,570,610,24,19,10092,8924,9573,0.819,-0.74,0.977,0.82,-0.915,0.95,0.408725603,13,24000,676,24000,676,0.3,0.449912063,0.764413519,0.249674902,0,0,0,0,0,71
"906",1392,480,500,22,22,5052,5002,5021,0.819,-0.74,0.977,0.82,-0.915,0.95,0.336956522,14,26194,650,26194,650,0.636,0.703467535,0.894997747,0.170191339,0,15.2,23.3,17.2,18.4,62
"907",6372,730,720,32,21,10925,9472,10298,0.819,-0.74,0.977,0.82,-0.915,0.95,0.300066094,9,48054,628,48054,628,0.2,0.280773806,0.327245053,0.336997886,358.2078652,0,0,0,0,94
"908",7968,620,650,29,22,8576,8223,8435,0.819,-0.74,0.977,0.82,-0.915,0.95,0.160141381,12,27500,550,27500,550,0.7,0.534930723,0.68594546,0.274355614,378.0532898,0,0,0,0,88
"909",7529,660,730,31,15,12279,10118,11461,0.819,-0.74,0.977,0.82,-0.915,0.95,0.30458423,18,9168,869,25668,869,0.933,0.136020114,0.529629227,0.363323753,8005.090313,17,14.8,13.6,13.7,94
"910",46,600,600,26,16,9177,7652,8569,0.819,-0.74,0.977,0.82,-0.915,0.95,0.199702068,18,10602,0,19566,0,0.5,0.389776423,0.7427152,0.281515307,1556.053745,0,0,0,0,80
"911",606,0,0,0,21,8573,8085,8380,0.819,-0.74,0.977,0.82,-0.915,0.95,0.290152712,10,41660,260,41660,260,0.6,0.268816447,0.74302939,0.154834348,120.9494471,0,0,0,0,79
"912",3692,693,685,31,24,4786,4378,4711,0.819,-0.74,0.977,0.82,-0.915,0.95,0.214285714,5,20388,650,20388,650,0,0.326785189,0.941176471,0.875,0,17,14.8,13.6,13.7,100
"913",5176,0,0,0,10,0,4034,4034,0.819,-0.74,0.977,0.82,-0.915,0.95,0.40397351,14,14368,2483,14368,2483,0,0.924398608,0.802816901,0.543859649,0,0,0,0,0,52
"914",6788,0,0,0,10,6521,4428,5474,0.819,-0.74,0.977,0.82,-0.915,0.95,0.076923077,12,23762,845,23762,845,0,0.995055135,0.656716418,0.359090909,0,0,0,0,0,77
"915",6271,650,640,29,19,7592,7085,7458,0.819,-0.74,0.977,0.82,-0.915,0.95,0.263354037,14,23470,460,23470,460,0,0.534335524,0.779249448,0.328611898,0,0,0,0,0,87
"916",6235,0,0,0,18,6955,6364,6674,0.819,-0.74,0.977,0.82,-0.915,0.95,0.692343316,18,21510,25,21510,25,0.455,0.624701469,0.54379562,0.208892617,0,0,0,0,0,62
"917",5091,575,610,25,16,8782,7264,8096,0.819,-0.74,0.977,0.82,-0.915,0.95,0.325879279,20,8052,1411,17390,1411,0.692,0.236221177,0.947277275,0.348974203,2319.426038,17.4,18.3,15.7,15.9,70
"918",6027,0,0,0,10,5455,5825,5677,0.819,-0.74,0.977,0.82,-0.915,0.95,0.408333333,6,15800,1539,15800,1539,0,1,1,0.673913043,0,0,0,0,0,70
"919",7844,550,560,25,19,6910,6496,6681,0.819,-0.74,0.977,0.82,-0.915,0.95,0.278597272,13,25330,1320,25330,1320,0.364,0.592572879,0.806756757,0.374371859,0,0,0,0,0,76
"920",6266,0,0,17,22,4782,4516,4689,0.819,-0.74,0.977,0.82,-0.915,0.95,0.985,8,12020,3120,12020,3120,0,0.417898572,0.375389408,0.066390041,0,0,0,0,0,33
"921",89,0,530,23,22,6100,5123,5640,0.819,-0.74,0.977,0.82,-0.915,0.95,0.188649081,16,28420,700,28420,700,0,0.425926647,0.953671759,0.197932817,0,0,0,0,0,68
"922",5685,0,0,0,21,7359,6710,7083,0.819,-0.74,0.977,0.82,-0.915,0.95,0.211407877,13,37230,800,37230,800,0.818,0.458807805,0.913814433,0.116425993,115.6473517,0,0,0,0,80
"923",5985,600,600,27,18,8785,7824,8299,0.819,-0.74,0.977,0.82,-0.915,0.95,0.255717517,12,33030,930,33030,930,0,0.513213962,0.731495045,0.143008599,0,15.9,17.3,14.7,14.9,85
"924",5015,550,550,24,18,8560,7349,8023,0.819,-0.74,0.977,0.82,-0.915,0.95,0.250526707,15,7847,470,8087,470,0.583,0.423214158,0.832980973,0.563451777,145.1990953,14.4,24.8,17.7,19.1,70
"925",5621,455,470,19,23,4248,4263,4256,1.167,-0.051,1.241,1.091,0.075,1.157,0.816876122,15,11350,2700,11350,2700,0,0.136387982,0.42962963,0.231681034,0,0,0,0,0,52
"926",3863,0,0,24,18,7232,6496,6874,1.167,-0.051,1.241,1.091,0.075,1.157,0.41590898,20,4928,879,13407,879,0.667,0.403111972,0.903240026,0.524402147,214.5868138,15.2,11.2,10.9,9.9,66
"927",3599,510,560,24,18,5839,5171,5526,1.167,-0.051,1.241,1.091,0.075,1.157,0.39771529,19,4236,1363,12149,1363,0.545,0.265077772,0.971933472,0.647058824,41.66977153,0,0,0,0,66
"928",2158,440,530,22,24,3788,3204,3496,1.167,-0.051,1.241,1.091,0.075,1.157,0.303571429,6,9300,2680,9300,2680,0,0.388279944,0.53125,0.779411765,0,0,0,0,0,68
"929",5241,528,508,24,18,6165,5513,5840,1.167,-0.051,1.241,1.091,0.075,1.157,0.470669156,18,4163,1122,11513,1122,0,0.250522934,0.750127747,0.626021798,669.6406603,0,0,0,0,61
"930",4371,0,0,21,20,5646,5189,5389,1.167,-0.051,1.241,1.091,0.075,1.157,0.323366556,14,4898,923,11348,923,0.3,0.203348596,0.662285137,0.650381679,65.75710594,0,0,0,0,60
"931",1217,610,610,28,19,6245,5058,5870,1.167,-0.051,1.241,1.091,0.075,1.157,0.326441785,14,19120,0,19120,0,0,0.379483281,0.640111163,0.367583213,0,15.2,11.2,10.9,9.9,75
"932",7341,600,620,28,16,9279,7116,8488,1.167,-0.051,1.241,1.091,0.075,1.157,0.317782957,20,4425,3017,17010,3017,0.538,0.291953154,0.74949017,0.441554201,4356.289779,0,0,0,0,81
"933",4271,661,559,30,22,6558,5949,6324,1.167,-0.051,1.241,1.091,0.075,1.157,0.321174377,15,20600,2200,20600,2200,0,0.372150113,0.604779412,0.133738602,0,0,0,0,0,74
"934",841,640,630,28,18,7460,6618,7055,1.167,-0.051,1.241,1.091,0.075,1.157,0.429316497,11,26246,3450,26246,3450,0,0.586321784,0.677740864,0.291176471,0,13.4,19.6,13.8,14.1,79
"935",2039,670,670,29,15,10376,8065,9535,1.167,-0.051,1.241,1.091,0.075,1.157,0.400459294,18,4128,3567,16902,3567,0.615,0.284445542,0.813343924,0.453125,3769.511919,14.3,13.8,12.7,12.5,85
"936",6885,553,540,25,20,7552,6973,7336,1.167,-0.051,1.241,1.091,0.075,1.157,0.504424779,16,22564,846,22564,846,0,0.326031801,0.797619048,0.330845771,51.88180924,13.4,18.4,14.2,14.4,80
"937",5502,0,0,0,22,4752,5428,5117,1.167,-0.051,1.241,1.091,0.075,1.157,0.505717916,9,19320,0,19320,0,0,0.448834313,0.527298851,0.673024523,0,0,0,0,0,62
"938",6539,490,505,25,21,5567,5643,5607,1.167,-0.051,1.241,1.091,0.075,1.157,0.318609023,12,5100,1170,14040,1170,0,0.135352214,0.675485009,0.44386423,221.8157895,0,0,0,0,76
"939",4116,0,0,23,19,7407,6689,7144,1.167,-0.051,1.241,1.091,0.075,1.157,0.440961338,17,5055,633,13359,633,0.583,0.253456662,0.786734694,0.657587549,39.37951933,0,0,0,0,64
"940",5892,580,600,24,22,4330,4936,4599,1.167,-0.051,1.241,1.091,0.075,1.157,0.583580613,11,11160,1310,11160,1310,0,0.727696953,0.80875576,0.398860399,0,0,0,0,0,44
"941",390,0,0,24,19,6763,6617,6686,1.167,-0.051,1.241,1.091,0.075,1.157,0.30063563,18,4455,1365,10905,1365,0.3,0.256419696,0.852583587,0.400623886,80.1589074,0,0,0,0,66
"942",1235,710,700,32,17,10606,8422,9905,1.167,-0.051,1.241,1.091,0.075,1.157,0.471106557,11,34085,320,34085,320,0.167,0.305514182,0.402566789,0.248536109,4705.470697,13.4,18.4,14.2,14.4,88
"943",5097,0,0,0,10,5067,4177,4387,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.400768246,40,0,0,0,0,0,0.742709458,1,0.320284698,0,20.4,12.6,11.7,12,75
"944",3152,590,590,25,18,7668,7560,7612,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.477005549,17,26900,520,26900,520,0,0.709758878,0.526232742,0.146926537,0,20.4,12.6,11.7,12,68
"945",3107,530,520,24,20,6300,5919,6145,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.262359063,25,6030,1410,16110,1410,0,0.266780648,0.641830065,0.317718941,46.160451,0,0,0,0,58
"946",7513,0,0,0,24,2872,3450,2954,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.387755102,8,13650,1250,13650,1250,0,0.54077595,0.673913043,0.903225806,0,18.9,13.2,12.7,12.3,63
"947",5413,600,610,26,18,7469,6573,7096,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.286898839,14,31510,356,31510,356,0.111,0.752339635,0.777585611,0.28069395,0,0,0,0,0,83
"948",5075,0,0,0,21,10463,8566,9496,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.363065023,12,43022,360,43022,360,0,0.612065647,0.666186128,0.135369079,1031.499396,20.4,12.6,11.7,12,84
"949",3669,600,600,26,21,7149,6763,6953,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.384570766,12,37000,416,37000,416,0.846,0.551425853,0.937682571,0.2403946,0,0,0,0,0,89
"950",8154,0,0,0,18,4626,4600,4613,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.256871036,6,20295,0,20295,0,0,0.737053678,1,0,0,0,0,0,0,50
"951",3605,620,590,23,24,5326,4346,5091,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.204935622,14,21600,500,21600,500,0,0.593238908,0.566666667,0.490196078,0,20.4,12.6,11.7,12,75
"952",6595,573,530,24,22,5448,4533,5119,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.173210162,15,26020,160,26020,160,0,0.451555736,0.719101124,0.3046875,0,18.9,13.2,12.7,12.3,70
"953",2848,560,590,26,22,7404,6938,7236,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.26453437,19,6975,1470,22200,1470,0,0.351183678,0.598406375,0.478029294,94.54691642,0,0,0,0,73
"954",1045,0,0,0,30,4047,4291,4169,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.362573099,8,26800,1520,26800,1520,0,0.645014067,0.505434783,0.569892473,0,20.4,12.6,11.7,12,55
"955",4179,610,620,28,15,9685,8015,9062,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.34683104,19,7650,1472,24822,1472,0.417,0.281926659,0.777557382,0.338739067,6151.536236,0,0,0,0,84
"956",4865,610,620,27,15,9986,8606,9390,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.358384825,19,8190,1728,29160,1728,0.867,0.386047343,0.748958285,0.247608927,2945.180558,18.9,13.2,12.7,12.3,87
"957",1454,0,0,0,30,4831,4410,4620,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.255009107,7,30472,3242,30472,3242,0,0.501343337,0.823529412,0.37755102,0,20.4,12.6,11.7,12,83
"958",4889,600,600,26,18,7808,7354,7572,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.394966359,10,37632,878,37632,878,0.667,0.734312286,0.804502814,0.214085821,606.7520558,0,0,0,0,81
"959",7919,660,650,0,18,8171,7421,7817,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.341431385,14,38350,2074,38350,2074,0,0.577958078,0.629325883,0.15494773,187.3495294,20.4,12.6,11.7,12,90
"960",5447,750,730,33,21,10441,9719,10152,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.411295681,9,47500,260,47500,260,0,0.274301367,0.387259858,0.226501305,884.9428571,20.4,12.6,11.7,12,90
"961",4589,580,550,25,18,7491,6648,7134,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.445655028,21,6306,1413,19881,1413,0,0.340609728,0.773709264,0.313771888,120.6715673,0,0,0,0,74
"962",8269,0,0,0,22,6621,6535,6584,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.401253918,12,19640,660,19640,660,0,0.665347063,0.52742616,0.17,0,20.4,12.6,11.7,12,73
"963",4863,580,560,25,22,5412,5152,5349,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.239608802,14,27980,660,27980,660,0,0.635152816,0.373786408,0.21978022,0,17.6,17,13.4,13.9,77
"964",6973,670,650,30,21,10364,8576,9545,-0.699,-1.169,0.682,-0.52,-0.889,0.845,0.443478261,11,43760,316,43760,316,0.556,0.529048928,0.81305638,0.118720481,729.1925466,17.6,17,13.4,13.9,86
"965",5907,500,510,24,21,7360,6889,7156,0.376,-0.658,0.679,0.303,-0.743,0.54,0.315972222,8,17325,1284,17325,1284,0,0,0.580213904,0.391705069,1238.267361,0,0,0,0,76
"966",2175,0,0,0,21,6707,6156,6437,0.376,-0.658,0.679,0.303,-0.743,0.54,0.403269755,15,37320,900,37320,900,0.545,0.543888713,0.500657549,0.142631994,0,12.9,33.7,18.2,20.1,76
"967",7383,640,630,29,21,8713,7509,8143,0.376,-0.658,0.679,0.303,-0.743,0.54,0.287578758,10,40260,400,40260,400,0.1,0.39847345,0.717656209,0.171965318,514.919892,0,0,0,0,83
"968",1377,520,550,24,19,6173,6196,6185,0.376,-0.658,0.679,0.303,-0.743,0.54,0.2946674,12,29500,580,29500,580,0,0.746315108,0.747851003,0.288122605,0,12.9,33.7,18.2,20.1,77
"969",5124,573,553,26,24,6007,5351,5800,0.376,-0.658,0.679,0.303,-0.743,0.54,0.123253903,9,18960,1290,18960,1290,0,0.585484243,0.864864865,0.81875,0,0,0,0,0,78
"970",7331,600,600,27,18,8581,7243,7786,0.376,-0.658,0.679,0.303,-0.743,0.54,0.401962748,13,37500,660,37500,660,0,0.470604834,0.58802159,0.118976169,93.33066293,0,0,0,0,82
"971",1156,0,0,0,9,3117,3320,3231,0.376,-0.658,0.679,0.303,-0.743,0.54,0.462633452,11,0,0,0,0,0,0,0.941176471,0.6875,0,18.9,13.5,13.3,12.7,74
"972",927,710,730,31,21,11255,9893,10521,0.376,-0.658,0.679,0.303,-0.743,0.54,0.566232356,8,44470,1070,44470,1070,0,0.184617495,0.404656319,0.320547945,937.0249729,0,0,0,0,91
"973",5805,680,720,32,21,10852,9742,10389,0.376,-0.658,0.679,0.303,-0.743,0.54,0.222792331,10,48234,264,48234,264,0.727,0.39293593,0.307222787,0.38865894,729.9486903,0,0,0,0,93
"974",7329,500,490,22,18,7092,6554,6752,0.376,-0.658,0.679,0.303,-0.743,0.54,0.299508427,11,28932,910,28932,910,0,0.555362787,0.752769163,0.235432607,0,0,0,0,0,77
"975",6019,520,510,22,18,9898,9379,9645,0.376,-0.658,0.679,0.303,-0.743,0.54,0.231272295,22,6820,2736,10230,3320,0.8,0.45596241,0.896709026,0.371729651,3.883967499,0,0,0,0,77
"976",8002,525,520,22,19,6984,6547,6663,0.376,-0.658,0.679,0.303,-0.743,0.54,0.539891335,11,25956,222,25956,222,0,0.670283893,0.907046477,0.340495868,0,18.9,13.5,13.3,12.7,78
"977",1261,740,800,34,15,11955,9774,11357,0.376,-0.658,0.679,0.303,-0.743,0.54,0.689463817,10,48030,992,48030,992,0.4,0.321836287,0.246012518,0.302421009,16687.31279,18.9,13.5,13.3,12.7,96
"978",6054,0,0,0,18,7345,7355,7352,0.376,-0.658,0.679,0.303,-0.743,0.54,0.435178441,9,32234,1195,32234,1195,0,0.466762812,0.523125997,0.317073171,0,18.9,13.5,13.3,12.7,77
"979",1295,530,550,23,18,5137,4981,5044,0.376,-0.658,0.679,0.303,-0.743,0.54,0.542824515,9,31930,180,31930,180,0,0.700983369,0.747148289,0.157760814,0,17.5,20.1,15.4,15.2,78
"980",2032,510,520,22,18,10187,8907,9556,0.376,-0.658,0.679,0.303,-0.743,0.54,0.162919023,19,6820,2968,10230,3530,0.182,0.388306045,0.927083333,0.486565706,42.73692923,0,0,0,0,74
"981",389,0,0,0,30,8041,3986,6013,0.376,-0.658,0.679,0.303,-0.743,0.54,0.562130178,2,0,2475,0,2475,0,0.042844418,0.050541516,0.928571429,0,17.5,20.1,15.4,15.2,100
"982",4042,550,560,24,22,7450,6944,7235,0.376,-0.658,0.679,0.303,-0.743,0.54,0.249276561,14,31766,2060,31766,2060,0.818,0.581292459,0.757415254,0.341958042,123.7809012,0,0,0,0,72
"983",3875,0,0,0,21,9367,8441,8939,0.376,-0.658,0.679,0.303,-0.743,0.54,0.250310302,10,47242,450,47242,450,0,0.402502129,0.4808839,0.225382932,1190.771204,0,0,0,0,90
"984",1933,630,670,27,16,11865,9192,10597,0.376,-0.658,0.679,0.303,-0.743,0.54,0.453279995,10,39759,2405,39759,2405,0,0.560267544,0.760115424,0.081135003,3891.410056,17.5,20.1,15.4,15.2,84
"985",7301,620,610,28,16,9779,7907,8869,0.376,-0.658,0.679,0.303,-0.743,0.54,0.21902794,13,30070,2566,30070,2566,0.5,0.621962651,0.730639731,0.281315459,1293.324948,18.9,13.5,13.3,12.7,90
"986",8201,580,570,26,18,6516,6217,6375,0.376,-0.658,0.679,0.303,-0.743,0.54,0.523012552,11,29440,160,29440,160,0,0.654133423,0.621800948,0.339939024,0,0,0,0,0,78
"987",7310,530,520,22,18,9757,8903,9357,0.376,-0.658,0.679,0.303,-0.743,0.54,0.147298483,19,6820,2436,10230,3019,0.273,0.349342201,0.993000318,0.396026914,5.215619907,0,0,0,0,70
"988",336,620,620,28,22,8800,7745,8307,0.376,-0.658,0.679,0.303,-0.743,0.54,0.122026887,11,39920,0,39920,0,0,0.551285649,0.708189158,0.182003257,0,0,0,0,0,79
"989",2341,0,0,0,-3,2039,0,2039,-0.921,-1.132,0.834,-0.831,-1.104,0.748,0.944444444,15,5520,280,5520,280,0,0.752638028,0.571428571,1,0,13.9,14.7,14,13.5,20
"990",4604,0,0,0,21,9325,8884,9132,0.376,-0.658,0.679,0.303,-0.743,0.54,0.375497216,9,48414,100,48414,100,0.5,0.445633663,0.389254386,0.277934272,1619.436356,0,0,0,0,91
"991",1059,0,0,0,21,9827,9039,9491,0.376,-0.658,0.679,0.303,-0.743,0.54,0.185593532,10,47480,0,47480,0,0.5,0.496388556,0.454323499,0.322436185,313.862183,0,0,0,0,89
"992",6940,750,740,34,21,10053,9578,9832,0.376,-0.658,0.679,0.303,-0.743,0.54,0.363636364,8,46790,424,46790,424,0,0.226840898,0.246853547,0.39165701,2773.764753,0,0,0,0,97
"993",8082,510,510,22,18,7873,7359,7496,0.376,-0.658,0.679,0.303,-0.743,0.54,0.362470167,13,27510,946,27510,946,0,0.801259715,0.732600733,0.3175,0,17.5,20.1,15.4,15.2,73
"994",2460,530,530,23,17,5543,5026,5185,0.376,-0.658,0.679,0.303,-0.743,0.54,0.276718404,9,30148,0,30148,0,0,0.756572955,0.759398496,0.169840061,0,0,0,0,0,79
"995",2177,530,530,23,17,9795,8892,9359,0.376,-0.658,0.679,0.303,-0.743,0.54,0.246551517,19,6820,2650,17050,3915,0.545,0.435661589,0.94733836,0.329555046,56.70289073,0,0,0,0,75
"996",3607,0,0,0,9,6397,5033,5793,0.376,-0.658,0.679,0.303,-0.743,0.54,0.261744966,18,16284,1230,16284,1230,0,0.838722717,0.432510885,0.590604027,0,16.5,16.2,14.8,14.1,75
"997",8256,0,0,0,21,8272,7594,7977,0.376,-0.658,0.679,0.303,-0.743,0.54,0.276446523,13,37870,760,37870,760,0.5,0.441042069,0.741730856,0.258399511,475.327294,0,0,0,0,88
"998",5629,510,520,22,22,6520,6533,6528,0.376,-0.658,0.679,0.303,-0.743,0.54,0.403877888,11,21000,900,21000,900,0,0.665702687,0.920489297,0.34772979,0,0,0,0,0,65
"999",2541,0,0,0,20,7541,6676,7123,0.376,-0.658,0.679,0.303,-0.743,0.54,0.23108158,12,31416,400,31416,400,0.4,0.600837582,0.672698413,0.229825389,10.98486526,0,0,0,0,75
"1000",6827,530,530,22,18,9237,8507,8887,0.376,-0.658,0.679,0.303,-0.743,0.54,0.193035867,21,6820,2279,17050,2429,0.545,0.385005981,0.796707408,0.27849092,47.88716583,0,0,0,0,73
"1001",4449,480,530,23,22,6184,5971,6062,0.376,-0.658,0.679,0.303,-0.743,0.54,0.378085491,12,24750,750,24750,750,0,0.6994797,0.939393939,0.239784946,0,18.9,13.5,13.3,12.7,72
"1002",4114,680,720,31,21,11669,10225,11146,0.376,-0.658,0.679,0.303,-0.743,0.54,0.32813749,10,45230,405,45230,405,0.455,0.278743765,0.297460236,0.279430789,764.8365308,0,0,0,0,93
"1003",3735,565,550,23,24,5463,5028,5355,0.376,-0.658,0.679,0.303,-0.743,0.54,0.551658768,15,18170,630,18170,630,0,0.615739453,0.594637224,0.50397878,0,0,0,0,0,75
"1004",1161,0,0,0,22,7938,7515,7774,0.376,-0.658,0.679,0.303,-0.743,0.54,0.143294015,11,36470,1000,36470,1000,0.3,0.533765528,0.705462531,0.160700389,0,0,0,0,0,85
"1005",7258,520,530,22,20,9991,9530,9758,0.376,-0.658,0.679,0.303,-0.743,0.54,0.137211292,21,6820,2456,15050,2676,0.182,0.383365733,0.933934808,0.291056404,8.332934132,0,0,0,0,68
"1006",3549,563,590,26,21,7416,7008,7237,0.376,-0.658,0.679,0.303,-0.743,0.54,0.228528753,14,34016,690,34016,690,0.8,0.287431416,0.722222222,0.306138306,0,0,0,0,0,82
"1007",2534,420,430,17,9,4854,5146,5075,0.376,-0.658,0.679,0.303,-0.743,0.54,0.518292683,10,15470,600,15470,600,0,0.804920254,0.537562604,0.310559006,0,0,0,0,0,60
"1008",4434,520,530,23,19,9855,9064,9460,0.376,-0.658,0.679,0.303,-0.743,0.54,0.188566298,18,6820,2706,17050,2926,0,0.295916611,0.907024793,0.313211845,0,0,0,0,0,75
"1009",4864,560,570,0,18,8515,7632,8023,0.376,-0.658,0.679,0.303,-0.743,0.54,0.272177973,11,30070,1625,30070,1625,0,0.605068828,0.741828517,0.238186462,78.85910464,16.5,16.2,14.8,14.1,80
