"","NUID","SATREAD","SATMATH","ACTCUM","CARNIGIE","AVGSALMALE","AVGSALWOM","AVGSALTOT","HOUSE","HDEM","HREP","SENATE","SDEM","SREP","PERNWHT","STUFACR","TUITINS","FEEINS","TUITOUT","FEEOUT","FOOTBALL","TUITPER","SLCTVTY","APPEAL","RSRCHPSTU","HIGHBP","CHGENROL"
"868",1939,590,590,26,16,7307,6169,6833,0.624,-0.41,0.744,0.703,-0.29,0.76,0.231612658,21,"6548","1417","17482","1417",0.636,0.251928029,0.818902439,0.470340035,2662.775987,0,1.001957905
"869",133,630,630,26,15,9788,7673,8872,0.624,-0.41,0.744,0.703,-0.29,0.76,0.273884993,18,"6762","1216","18056","1216",0.867,0.246390878,0.936358501,0.513171124,6023.443029,28,1.002080054
"870",5674,450,450,22,24,4351,3139,3978,0.624,-0.41,0.744,0.703,-0.29,0.76,0.240506329,13,"13556","1950","13556","1950",0,0.212396476,0.424050633,0.71641791,0,0,1.077272727
"871",1275,475,480,23,22,6311,5641,5952,0.624,-0.41,0.744,0.703,-0.29,0.76,0.151656014,11,"5153","1647","13759","1647",0,0.208260976,0.863523573,0.600574713,105.3503777,0,0.993075591
"872",6810,0,0,0,10,3098,3565,3273,0.799,-0.789,0.962,0.824,-0.879,0.939,0.244444444,5,"23001","340","23001","340",0,1,0.683333333,0.292682927,0,36.5,1.125
"873",6636,0,0,0,10,6343,3835,4291,0.799,-0.789,0.962,0.824,-0.879,0.939,0.547546012,12,"12020","770","12020","770",0,0.961248467,0.929292929,0.684782609,0,36.3,1.041533546
"874",975,580,610,26,16,9906,7705,8967,0.799,-0.789,0.962,0.824,-0.879,0.939,0.281248877,19,"8618","1891","17149","1891",0.615,0.452862905,0.965976526,0.267508532,1459.136996,36.3,0.95038585
"875",3051,530,520,23,30,4846,6383,5038,0.799,-0.789,0.962,0.824,-0.879,0.939,0.216981132,8,"26908","880","26908","880",0,0.841925909,0.22970639,0.571428571,0,36.5,0.959276018
"876",7506,550,540,25,17,7194,6583,6899,0.799,-0.789,0.962,0.824,-0.879,0.939,0.315351237,14,"19298","944","19298","944",0.909,0.65806514,0.767411727,0.247783875,0,0,1.05440831
"877",4294,0,0,25,9,5779,6143,6115,0.799,-0.789,0.962,0.824,-0.879,0.939,0.127413127,6,"15690","650","15690","650",0,0,0.866666667,1,692.2876448,35.9,1.251207729
"878",472,0,0,0,18,8068,7446,7778,0.799,-0.789,0.962,0.824,-0.879,0.939,0.234949833,13,"29908","0","29908","0",0.7,0.538949068,0.601879441,0.292460015,125.6352425,0,0.968225056
"879",3936,570,580,24,16,8945,7853,8419,0.799,-0.789,0.962,0.824,-0.879,0.939,0.24226614,20,"9096","1700","16632","1700",0.714,0.420235519,0.726831602,0.318946874,398.5188933,0,0.982346241
"880",6062,600,580,28,19,9282,7155,8235,0.799,-0.789,0.962,0.824,-0.879,0.939,0.243536075,12,"32630","200","32630","200",0.3,0.714508239,0.719335833,0.24981385,0,33.9,0.95755718
"881",6601,720,770,33,15,11959,9054,10734,0.799,-0.789,0.962,0.824,-0.879,0.939,0.503615297,11,"44156","404","44156","404",0.7,0.255729353,0.362651817,0.152218595,30349.41694,40.3,1.041179138
"882",1837,650,640,28,22,7549,6529,7182,0.799,-0.789,0.962,0.824,-0.879,0.939,0.149257619,13,"27006","200","27006","200",0,0.621507246,0.742006964,0.34940273,0,0,1.024279616
"883",7063,410,420,18,22,6870,6061,6534,0.799,-0.789,0.962,0.824,-0.879,0.939,0.981509245,13,"3926","2320","11608","2320",0.5,0.090295008,0.394955398,0.202102804,478.4637681,0,0.866984402
"884",3823,0,0,22,9,6953,6822,6844,0.799,-0.789,0.962,0.824,-0.879,0.939,0.194638695,10,"12920","1270","12920","1270",0,0,0.541666667,0.528846154,0,36.5,1.225714286
"885",3422,620,580,27,30,5569,5682,5606,0.799,-0.789,0.962,0.824,-0.879,0.939,0.30141844,9,"35980","2507","35980","2507",0,0.523468892,0.649051491,0.350730689,0,40.3,0.975778547
"886",383,0,0,0,30,9180,7967,8620,0.799,-0.789,0.962,0.824,-0.879,0.939,0.759061834,7,"45700","1865","45700","1865",0,0.648588875,0.468325792,0.31884058,0,40.3,1.019565217
"887",568,0,0,0,30,6345,5878,6147,0.799,-0.789,0.962,0.824,-0.879,0.939,0.32674772,10,"30840","1870","30840","1870",0,0.843041084,0.766162311,0.439856373,0,33.9,0.891598916
"888",5868,620,630,29,16,9153,7111,8284,0.799,-0.789,0.962,0.824,-0.879,0.939,0.302890086,16,"39090","0","39090","0",0.833,0.458290909,0.575200377,0.219569672,7360.54009,41.7,1.013764995
"889",994,460,505,24,22,5869,5592,5731,0.799,-0.789,0.962,0.824,-0.879,0.939,0.219790676,11,"30400","682","30400","682",0.2,0.627552313,0.652066116,0.231939163,0,0,0.98685446
"890",7962,560,480,25,18,7421,6903,7159,0.799,-0.789,0.962,0.824,-0.879,0.939,0.229587712,16,"30564","944","30564","944",0.545,0.702934288,0.758853831,0.303351718,0,0,1.04352961
"891",4115,580,580,25,20,6624,6178,6406,0.799,-0.789,0.962,0.824,-0.879,0.939,0.259756878,12,"27900","600","27900","600",0.5,0.473475661,0.789014821,0.302762431,739.4024312,0,0.913500877
"892",395,590,578,27,21,5561,5431,5487,0.799,-0.789,0.962,0.824,-0.879,0.939,0.315256688,10,"29347","1300","29347","1300",0.4,0.549895621,0.576180258,0.14990689,0,0,0.963091922
"893",586,590,600,28,18,8749,7283,8077,0.799,-0.789,0.962,0.824,-0.879,0.939,0.18671992,13,"35930","1250","35930","1250",0.8,0.4915799,0.820161488,0.22702864,1249.677983,0,0.959750839
"894",5592,730,690,32,21,9221,7888,8573,0.799,-0.789,0.962,0.824,-0.879,0.939,0.260204082,10,"47220","1920","47220","1920",0.2,0.454742784,0.256321493,0.288901938,300.069161,0,0.971365639
"895",6834,0,0,0,26,7277,6629,6802,0.799,-0.789,0.962,0.824,-0.879,0.939,0.152808989,9,"10944","0","10944","0",0,0,1,0.823529412,0,0,0.871694417
"896",3405,540,540,23,20,6963,6295,6576,0.799,-0.789,0.962,0.824,-0.879,0.939,0.248392283,14,"27770","1392","27770","1392",0.182,0.597201129,0.563084112,0.221991701,0,0,0.933933934
"897",5270,510,530,24,20,5940,6256,6142,0.799,-0.789,0.962,0.824,-0.879,0.939,0.282211538,12,"18970","200","18970","200",0,0.737911098,0.692196532,0.315240084,0,0,0.723478261
"898",1856,563,550,25,19,6549,6019,6281,0.799,-0.789,0.962,0.824,-0.879,0.939,0.148176292,12,"27104","856","27104","856",0,0.650908064,0.688356164,0.304726368,12.26139818,35.9,0.914523975
"899",7130,600,620,27,22,6961,6413,6709,0.799,-0.789,0.962,0.824,-0.879,0.939,0.27857589,10,"33340","960","33340","960",0.2,0.56746996,0.720223542,0.137730359,0,0,0.962139423
"900",8114,0,0,0,26,6199,6445,6411,0.799,-0.789,0.962,0.824,-0.879,0.939,0.212969786,6,"11143","1100","11143","1100",0,0.569348833,0.525896414,0.507575758,0,36,1.018004501
"901",5807,650,690,30,16,9689,7817,8861,0.799,-0.789,0.962,0.824,-0.879,0.939,0.22670897,15,"11673","2614","28373","2614",0.25,0.468594758,0.654913674,0.211957731,780.4415922,0,1.020806752
"902",7087,0,0,23,26,8269,7639,7674,0.799,-0.789,0.962,0.824,-0.879,0.939,0.141141141,13,"18747","593","18747","593",0,0.871797778,0.817142857,0.664335664,0,33.9,0.980854197
"903",4441,540,590,26,22,7915,7315,7626,0.799,-0.789,0.962,0.824,-0.879,0.939,0.190191898,13,"28230","320","28230","320",1,0.622061176,0.750109218,0.313919627,0,0,1.032584764
"904",4783,0,0,0,19,6639,6225,6378,0.799,-0.789,0.962,0.824,-0.879,0.939,0.266388784,12,"26500","1000","26500","1000",0.7,0.735211699,0.150891632,1,0,36.5,0.964194373
"905",2591,550,520,24,19,8123,7315,7763,0.799,-0.789,0.962,0.824,-0.879,0.939,0.459808881,14,"25080","696","25080","696",0.1,0.589472688,0.738998483,0.246406571,0,0,1.021239954
"906",1392,455,483,21,22,5548,5285,5373,0.799,-0.789,0.962,0.824,-0.879,0.939,0.335481561,14,"27520","700","27520","700",0.455,0.696330891,0.912677305,0.167557067,0,40.3,1.011956522
"907",6372,740,710,32,21,11087,9844,10558,0.799,-0.789,0.962,0.824,-0.879,0.939,0.305106658,9,"49928","658","49928","658",0.3,0.475549322,0.28777991,0.345931525,321.5352295,0,1.02247191
"908",7968,600,640,28,22,8756,7504,8235,0.799,-0.789,0.962,0.824,-0.879,0.939,0.227116856,11,"28250","560","28250","560",0.75,0.586923881,0.69047619,0.27306617,328.32287,0,1.030723219
"909",7529,670,720,31,15,12580,10420,11739,0.799,-0.789,0.962,0.824,-0.879,0.939,0.310057494,19,"9168","869","26496","869",0.923,0.144175334,0.493836978,0.353864734,7945.778861,33.9,1.012277764
"910",46,600,610,26,16,9368,7924,8790,0.799,-0.789,0.962,0.824,-0.879,0.939,0.204480745,18,"11075","0","20039","0",0.615,0.395409671,0.744190476,0.283017661,1548.571568,0,1.015626826
"911",606,0,0,0,21,8647,7942,8370,0.799,-0.789,0.962,0.824,-0.879,0.939,0.292805354,10,"42910","320","42910","320",0.5,0.349616277,0.748290707,0.147208122,110.4093698,0,0.944181148
"912",3692,0,0,0,24,4861,4357,4777,0.799,-0.789,0.962,0.824,-0.879,0.939,0.197530864,5,"20978","770","20978","770",0,0.470343555,0.823529412,0.857142857,0,33.9,1.021008403
"913",5176,0,0,0,10,0,3888,3888,0.799,-0.789,0.962,0.824,-0.879,0.939,0.376168224,14,"14353","2483","14353","2483",0,0.911746167,0.835164835,0.592105263,0,0,0.944812362
"914",6788,0,0,0,10,5454,4282,4868,0.799,-0.789,0.962,0.824,-0.879,0.939,0.06993007,14,"24696","805","24696","805",0,0.997965636,0.591880342,0.379061372,0,0,1
"915",6271,650,620,28,19,7652,7251,7553,0.799,-0.789,0.962,0.824,-0.879,0.939,0.241085035,14,"24320","460","24320","460",0,0.546336982,0.788837745,0.332603939,0,0,1.018944099
"916",6235,0,0,0,18,7026,6533,6789,0.799,-0.789,0.962,0.824,-0.879,0.939,0.568561873,15,"22140","25","22140","25",0.455,0.686030494,0.931409295,0.195975855,0,0,0.784655758
"917",5091,580,620,26,16,9140,7800,8541,0.799,-0.789,0.962,0.824,-0.879,0.939,0.325879279,20,"8052","1495","17390","1495",0.833,0.238730903,0.93200974,0.335711415,1988.007968,36,1
"918",6027,0,0,0,10,5208,5389,5317,0.799,-0.789,0.962,0.824,-0.879,0.939,0.491071429,8,"15800","1539","15800","1539",0,1,0.892857143,0.64,0,0,0.933333333
"919",7844,0,0,0,19,6360,5860,6075,0.799,-0.789,0.962,0.824,-0.879,0.939,0.279176201,13,"26300","1410","26300","1410",0.2,0.664868189,0.803040774,0.377796902,0,0,0.973003062
"920",6266,380,400,18,22,4655,4592,4636,0.799,-0.789,0.962,0.824,-0.879,0.939,0.987951807,8,"12020","1455","12020","1455",0,0.226790861,0.551378446,0.203409091,0,0,0.968333333
"921",89,500,530,22,22,6132,5499,5859,0.799,-0.789,0.962,0.824,-0.879,0.939,0.210441767,17,"23800","700","23800","700",0.1,0.480124487,0.929464286,0.133525456,0,0,0.995203837
"922",5685,0,0,0,21,7182,6617,6942,0.799,-0.789,0.962,0.824,-0.879,0.939,0.217895225,13,"37230","860","37230","860",0.8,0.49420775,0.768614151,0.098876855,94.88919796,0,0.976459937
"923",5985,590,590,27,18,8828,8084,8430,0.799,-0.789,0.962,0.824,-0.879,0.939,0.267482292,11,"34050","1030","34050","1030",0,0.514109156,0.715786512,0.150701088,0,36.5,0.975747675
"924",5015,530,530,24,18,8478,7419,7998,0.799,-0.789,0.962,0.824,-0.879,0.939,0.243048741,17,"7847","470","8087","470",0.455,0.421377054,0.711021843,0.360522599,218.0100098,40.8,0.947143388
"925",5621,480,485,20,23,4095,4075,4085,1.2,-0.042,1.273,1.094,-0.062,1.14,0.818511797,15,"11800","2700","11800","2700",0,0.349653594,0.420454545,0.295608108,0,0,0.989228007
"926",3863,0,0,24,18,7224,6269,6742,1.2,-0.042,1.273,1.094,-0.062,1.14,0.43107453,19,"5157","939","14033","939",0.583,0.405238227,0.699140961,0.690868472,244.5243385,27.4,0.962901736
"927",3599,450,620,23,18,5855,5103,5476,1.2,-0.042,1.273,1.094,-0.062,1.14,0.399596922,18,"4511","1363","12819","1363",0.545,0.281105916,0.459966639,0.6881233,44.42726273,0,0.959226714
"928",2158,0,0,24,24,2537,2759,2633,1.2,-0.042,1.273,1.094,-0.062,1.14,0.441064639,11,"9580","2760","9580","2760",0,0.435413991,0.510040161,0.881889764,0,0,1.174107143
"929",5241,445,465,23,18,6738,6075,6420,1.2,-0.042,1.273,1.094,-0.062,1.14,0.48441611,18,"4425","1122","11775","1122",0.273,0.266518287,0.92751764,0.559474412,766.901437,0,0.971013069
"930",4371,0,0,22,20,4877,4596,4722,1.2,-0.042,1.273,1.094,-0.062,1.14,0.351133308,15,"5167","945","11617","945",0.273,0.220798295,0.481438515,0.889156627,46.87130234,0,0.96087117
"931",1217,610,620,28,19,6403,5418,6079,1.2,-0.042,1.273,1.094,-0.062,1.14,0.372435021,13,"19890","0","19890","0",0,0.448244742,0.591066615,0.294462541,0,27.4,1.060573087
"932",7341,590,620,27,16,9649,7375,8788,1.2,-0.042,1.273,1.094,-0.062,1.14,0.327827499,20,"4620","3158","17820","3158",0.769,0.258422956,0.751299896,0.444740204,4495.10999,0,0.991944882
"933",4271,580,560,25,22,7034,6629,6881,1.2,-0.042,1.273,1.094,-0.062,1.14,0.306314797,15,"21630","2370","21630","2370",0,0.395796232,0.610257475,0.191561756,0,0,0.943950178
"934",841,600,610,28,18,7586,6785,7187,1.2,-0.042,1.273,1.094,-0.062,1.14,0.430646539,11,"27276","3450","27276","3450",0,0.684743291,0.701664533,0.291970803,0,33,0.963766127
"935",2039,670,670,29,15,10400,8149,9558,1.2,-0.042,1.273,1.094,-0.062,1.14,0.403966226,18,"4296","3769","17682","3769",0.846,0.304689965,0.776370605,0.450740502,3634.401993,33.5,0.999805932
"936",6885,550,560,24,20,7430,6896,7241,1.2,-0.042,1.273,1.094,-0.062,1.14,0.516403654,16,"23896","896","23896","896",0,0.35159317,0.640444634,0.282376502,44.86835548,35.2,0.947099312
"937",5502,0,0,0,22,4404,5345,4888,1.2,-0.042,1.273,1.094,-0.062,1.14,0.46039604,11,"20280","0","20280","0",0,0.540542681,0.612565445,0.384615385,0,0,1.026683609
"938",6539,500,510,24,21,5445,5582,5515,1.2,-0.042,1.273,1.094,-0.062,1.14,0.367405979,12,"5100","1170","14040","1170",0,0.131954866,0.660056657,0.478540773,220.075217,0,0.97462406
"939",4116,0,0,23,19,7453,6387,7025,1.2,-0.042,1.273,1.094,-0.062,1.14,0.444373538,17,"5525","450","14163","450",0.545,0.28289783,0.722169363,0.627140975,32.47883429,0,0.982445141
"940",5892,580,600,24,22,4724,4855,4793,1.2,-0.042,1.273,1.094,-0.062,1.14,0.541273585,13,"11160","1560","11160","1560",0,0.584845339,0.481818182,0.783018868,0,0,0.838773492
"941",390,0,0,24,19,6744,6577,6654,1.2,-0.042,1.273,1.094,-0.062,1.14,0.318943626,18,"4725","1365","11175","1365",0.667,0.280719258,0.915547025,0.506813417,81.67343829,0,1.014774094
"942",1235,700,700,32,17,11314,9468,10713,1.2,-0.042,1.273,1.094,-0.062,1.14,0.470198675,11,"36482","480","36482","480",0.462,0.353573066,0.439662822,0.239825092,4518.151344,35.2,1.05204918
"943",5097,0,0,0,10,4941,4156,4313,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.417741935,30,"0","0","0","0",0,0.78578629,0.97037037,0.610687023,0,25.9,0.793854033
"944",3152,550,560,24,18,8160,8046,8097,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.572655807,17,"27900","610","27900","610",0,0.684766846,0.505565068,0.16257409,0,25.9,1.160443901
"945",3107,530,520,23,20,6613,5947,6342,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.342235559,17,"6323","1419","16560","1419",0,0.261508013,0.972837022,0.336091003,48.15003751,0,0.963428737
"946",7513,0,0,0,24,3313,0,3313,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.383419689,7,"14533","1030","14533","1030",0,0.563096248,0.962962963,0.5,0,25.3,0.984693878
"947",5413,600,600,27,18,7910,6918,7489,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.295833333,14,"32430","356","32430","356",0.4,0.761741054,0.76610403,0.278776978,0,0,1.080312722
"948",5075,0,0,0,21,10678,8627,9576,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.327235772,12,"44744","360","44744","360",0,0.681353764,0.628257329,0.141283215,957.7322154,25.9,0.951414068
"949",3669,580,580,26,21,7233,6894,7041,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.380378657,11,"38300","454","38300","454",0.923,0.669596437,0.839055794,0.242966752,0,0,1.011020882
"950",8154,0,0,0,18,6103,6134,6119,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.296103896,5,"20835","0","20835","0",0,0.806646837,1,1,0,0,0.813953488
"951",3605,0,0,0,24,5900,4980,5627,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.205707491,13,"22230","530","22230","530",0,0.619176173,0.593457944,0.488188976,0,25.9,0.902360515
"952",6595,540,535,23,22,5519,4831,5178,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.199095023,12,"27100","170","27100","170",0,0.483950682,0.680216802,0.334661355,0,25.3,1.020785219
"953",2848,580,590,26,22,7278,6489,6978,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.267927221,19,"7323","1515","23310","1515",0,0.310586478,0.569603228,0.409681228,122.969497,0,0.990634388
"954",1045,0,0,0,30,4971,5482,5248,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.35678392,8,"28000","1580","28000","1580",0,0.712745189,0.448979592,0.242424242,0,25.9,1.16374269
"955",4179,610,630,28,15,9729,8052,9078,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.359494115,18,"8535","1572","27195","1572",0.167,0.224615149,0.783610755,0.326161946,5845.961387,0,1.044734674
"956",4865,620,610,27,15,10228,8661,9536,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.37898066,19,"8505","1784","30240","1784",0.692,0.422356633,0.742181818,0.253123469,2725.232878,25.3,0.988216698
"957",1454,0,0,0,30,4748,4202,4475,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.278863233,10,"31500","1570","31500","1570",0,0.515843617,0.806779661,0.294117647,0,25.9,1.025500911
"958",4889,590,600,26,18,8207,7689,7929,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.413239719,11,"38950","908","38950","908",0.6,0.778870446,0.790279627,0.201769166,571.9448345,0,0.993770247
"959",7919,660,640,0,18,8191,7448,7826,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.364715861,14,"40080","2208","40080","2208",0,0.626846491,0.619553571,0.135610318,229.85581,25.9,1.032173342
"960",5447,760,720,33,21,10810,9862,10412,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.411925977,9,"49640","300","49640","300",0,0.433985752,0.349888807,0.222987288,1264.575737,25.9,0.969435216
"961",4589,580,560,26,18,7696,7044,7416,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.486102297,23,"6615","1530","20835","1530",0,0.292578003,0.952301949,0.358449477,103.379109,0,1.034260961
"962",8269,0,0,0,22,6930,6857,6900,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.455732946,11,"20800","660","20800","660",0,0.684957355,0.513399154,0.138736264,0,25.9,1.079937304
"963",4863,600,560,27,22,5714,5846,5750,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.258542876,15,"28980","660","28980","660",0,0.61680796,0.305341055,0.289778714,0,29.2,0.94804401
"964",6973,670,660,30,21,10281,8591,9507,-0.688,-1.16,0.731,-0.652,-0.948,0.845,0.444591029,10,"45300","317","45300","317",0.222,0.584699197,0.779374605,0.105572442,792.2163588,29.2,0.941614907
"965",5907,555,550,23,21,7034,7583,7255,0.404,-0.669,0.69,0.379,-0.808,0.537,0.347972973,7,"18018","1335","18018","1335",0,0,0.421412301,0.481081081,1028.364865,0,1.027777778
"966",2175,0,0,0,21,6845,6204,6520,0.404,-0.669,0.69,0.379,-0.808,0.537,0.447429907,15,"38950","900","38950","900",0.833,0.567513503,0.491693918,0.131151902,0,36.7,0.999610743
"967",7383,0,0,0,21,8825,7539,8185,0.404,-0.669,0.69,0.379,-0.808,0.537,0.309535218,10,"41970","500","41970","500",0,0.534857437,0.683395005,0.166497462,664.6411116,0,0.939243924
"968",1377,540,550,24,19,6891,6732,6806,0.404,-0.669,0.69,0.379,-0.808,0.537,0.31884058,12,"30500","600","30500","600",0,0.772970958,0.74251497,0.323387097,0,36.7,0.986256185
"969",5124,0,0,0,24,4337,3878,4175,0.404,-0.669,0.69,0.379,-0.808,0.537,0.132838284,11,"21850","0","21850","0",0,0.539486936,0.614718615,0.514084507,0,0,0.995891537
"970",7331,600,600,27,18,8524,7385,7845,0.404,-0.669,0.69,0.379,-0.808,0.537,0.336462556,10,"38900","660","38900","660",0,0.528051365,0.592573385,0.105373709,165.3509708,0,0.9387142
"971",1156,0,0,0,9,3221,3437,3336,0.404,-0.669,0.69,0.379,-0.808,0.537,0.503846154,10,"0","0","0","0",0,0,0.837837838,0.677419355,0,32.8,0.925266904
"972",927,730,730,32,21,11179,10066,10588,0.404,-0.669,0.69,0.379,-0.808,0.537,0.566318107,8,"46030","1110","46030","1110",0,0.285826388,0.385121107,0.34591195,1282.333517,0,0.986427796
"973",5805,680,710,32,21,11219,10135,10761,0.404,-0.669,0.69,0.379,-0.808,0.537,0.221812434,10,"49878","274","49878","274",0.364,0.601013201,0.247834412,0.345106696,652.7924131,0,1.025114772
"974",7329,0,0,0,18,7563,7225,7358,0.404,-0.669,0.69,0.379,-0.808,0.537,0.304154303,11,"28932","910","28932","910",0,0.617417035,0.724449686,0.216494845,0,0,0.946629213
"975",6019,510,510,22,18,9871,9286,9576,0.404,-0.669,0.69,0.379,-0.808,0.537,0.224823411,21,"7060","2876","10590","3479",0.727,0.462550065,0.849303621,0.30403411,10.60110999,0,0.981965914
"976",8002,540,523,23,19,7215,6534,6722,0.404,-0.669,0.69,0.379,-0.808,0.537,0.390787519,11,"26604","228","26604","228",0,0.650957558,0.807407407,0.292267366,0,32.8,0.769802688
"977",1261,740,800,34,15,10512,8480,9961,0.404,-0.669,0.69,0.379,-0.808,0.537,0.714327125,10,"49610","1055","49610","1055",0.727,0.358689895,0.237163576,0.323209522,14954.194,32.8,1.034795651
"978",6054,0,0,0,18,7374,7355,7361,0.404,-0.669,0.69,0.379,-0.808,0.537,0.449286251,10,"33200","1240","33200","1240",0,0.694551592,0.548322148,0.258261934,0,32.8,0.969410051
"979",1295,550,530,24,18,5828,5145,5423,0.404,-0.669,0.69,0.379,-0.808,0.537,0.556099551,9,"32930","200","32930","200",0,0.732226425,0.925925926,0.182222222,0,34.2,0.933003426
"980",2032,520,510,22,18,10120,8628,9363,0.404,-0.669,0.69,0.379,-0.808,0.537,0.172848665,18,"7060","3130","10590","4070",0.636,0.370817348,0.960722348,0.447838346,36.93931751,0,0.929783418
"981",389,0,0,0,30,8282,8212,8247,0.404,-0.669,0.69,0.379,-0.808,0.537,0.585227273,2,"0","2525","0","2525",0,0.04253668,0.044362292,0.875,0,34.2,1.041420118
"982",4042,550,560,25,22,7669,7310,7517,0.404,-0.669,0.69,0.379,-0.808,0.537,0.296281952,15,"33196","2060","33196","2060",0.818,0.660694121,0.686969931,0.264309764,97.0933385,0,1.067383216
"983",3875,0,0,0,21,9692,8656,9192,0.404,-0.669,0.69,0.379,-0.808,0.537,0.267339218,10,"49014","450","49014","450",0,0.489347862,0.471066158,0.257303766,1341.849937,0,0.984278031
"984",1933,630,680,30,16,11917,9326,10690,0.404,-0.669,0.69,0.379,-0.808,0.537,0.445432997,10,"41744","2370","41744","2370",0,0.595354601,0.747435407,0.127012189,3449.281976,34.2,1.001626175
